"factual_id","name","address","address_extended","po_box","locality","region","post_town","admin_region","postcode","country","tel","fax","latitude","longitude","neighborhood","website","email","category_ids","category_labels","chain_name","chain_id","hours","hours_display","existence","cuisine","price","rating","payment_cashonly","reservations","open_24hrs","founded","attire","attire_required","attire_prohibited","parking","parking_valet","parking_garage","parking_street","parking_lot","parking_validated","parking_free","smoking","meal_breakfast","meal_lunch","meal_dinner","meal_deliver","meal_takeout","meal_cater","alcohol","alcohol_bar","alcohol_beer_wine","alcohol_byob","kids_goodfor","kids_menu","groups_goodfor","accessible_wheelchair","seating_outdoor","wifi","owner","room_private","options_vegetarian","options_vegan","options_glutenfree","options_lowfat","options_organic","options_healthy"
"94744a3f-fb6f-479f-81fc-b227b6720e99","Jun Japanese Restaurant","6938 Wilcrest Dr",,,"Houston","TX",,,"77072","us","(281) 933-1610",,"29.701991","-95.571393","[`Alief`]",,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.3","[`Sushi`;`Japanese`]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"041300aa-cd2f-4fd6-9424-93b26ae13944","Shogun Japanese Steak and sushi bar","1441 S Danville Dr",,,"Abilene","TX",,,"79605","us","(325) 232-8911",,"32.427566","-99.785098",,,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.4","[`Japanese`;`Steak`;`Sushi`]","3",,"false",,,,,,,,,,,,,,,,,,,,,"true","true","true",,,,,,,"false",,,,,,,,
"d172baca-78c7-4bfa-9c7b-a2223396ec2a","Trailers and Hitches","5218 Hamilton Rd",,,"Columbus","GA",,,"31904","us","(706) 596-0380",,"32.514457","-84.966827",,,,"[312]","[[`Social`;`Bars`]]",,,"{`monday`=>[[`8:30`, `17:00`]], `tuesday`=>[[`8:30`, `17:00`]], `wednesday`=>[[`8:30`, `17:00`]], `thursday`=>[[`8:30`, `17:00`]], `friday`=>[[`8:30`, `17:00`]], `saturday`=>[[`8:00`, `12:00`]]}","Mon-Fri 8:30 AM-5:00 PM| Sat 8:00 AM-12:00 PM","0.6",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b05a818b-9204-4b43-b359-397089e748a2","Corp","552 Vanderbilt Ave",,,"Brooklyn","NY",,,"11238","us","(718) 398-4236",,"40.680289","-73.968112","[`Prospect Heights`;`Bedford Stuyvesant - Crown Heights`;`Adelphi`;`Prospect Hights`]",,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.6","[`American`]","2",,"false",,,,"business casual",,,,,,,,,,,,,,"false",,,,,,,,,,,,"false",,,,,,,,
"2ef625b6-785a-4584-b0fa-c8989de6d541","Kenny Mango's Coffee","97 Hughes Rd","Ste A",,"Madison","AL",,,"35758","us","(256) 461-6388",,"34.698269","-86.740279","[`Brentwood`]","http://www.kennymangoscoffee.com",,"[342]","[[`Social`;`Food and Dining`;`Cafes, Coffee and Tea Houses`]]",,,,,"0.2","[`Coffee`;`Tea`;`Cafe`;`Bagels`;`Ice Cream`]","1",,"false",,,,"casual",,,"true",,,,,,,,,"true","true","false",,,,,,,,,,,,"false",,,,,,,,"true"
"d8fd3566-34c8-453b-96f6-0e3793e34bf5","Taco Bueno","3756 Roma St",,,"Houston","TX",,,"77080","us","(832) 377-5722",,"29.828874","-95.502808",,,,"[342]","[[`Social`;`Food and Dining`;`Cafes, Coffee and Tea Houses`]]",,,,,"0.5","[`Cafe`]","1",,,,,,"casual",,,"true",,,,"true",,,,"true","true","true",,"true",,,,,,,,,,"true",,,,,,,,,
"2237bddc-e59f-43aa-a369-5b311777c58e","Mi-Lady Bakery","275 Brumby Way",,,"Tifton","GA",,,"31794","us","(229) 382-1955",,"31.453229","-83.508368",,"http://www.miladybakery.com",,"[340]","[[`Social`;`Food and Dining`;`Bakeries`]]",,,,,"0.7","[`Bakery`;`Sandwiches`;`Donuts`;`Pastries`;`American`]","1",,"true","false",,,"business casual",,,"true",,,"true","true",,,"false","true","true","true","false","true",,"true",,,,"true",,"true","true",,,,,"true",,,,,"true"
"54976ab8-795e-43c9-ae38-833f9d2e2187","Supercarniceria Del Valle","2611 W Drexel Rd",,,"Tucson","AZ",,,"85746","us","(520) 578-0102",,"32.148347","-111.02256",,,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4c29acec-1a16-488a-9a3c-1ac09a39f52d","Lazybones Smokehouse","43203 Garfield Rd",,,"Clinton Township","MI",,,"48038","us","(586) 247-7427",,"42.614313","-82.953694","[`Clinton Twp`;`Waldenburg`]","http://www.lazybonessmokehouse.net",,"[349]","[[`Social`;`Food and Dining`;`Restaurants`;`Barbecue`]]",,,"{`monday`=>[[`11:00`, `21:00`]], `tuesday`=>[[`11:00`, `21:00`]], `wednesday`=>[[`11:00`, `21:00`]], `thursday`=>[[`11:00`, `21:00`]], `friday`=>[[`11:00`, `21:00`]], `saturday`=>[[`11:00`, `21:00`]], `sunday`=>[[`12:00`, `18:00`]]}","Mon-Sat 11:00 AM-9:00 PM| Sun 12:00 PM-6:00 PM","0.7","[`Barbecue`;`Burgers`;`Southern`;`Cafe`;`Soul Food`]","2",,"false",,"false",,"casual",,,"true",,,,"true",,,,,"true","true","true","true","true",,,,,"true",,,,"true","false",,,,,,,,
"5e8533a9-2aca-4201-89a7-1cede7de1263","Wingstop","1721 New Hope Church Rd","Ste 112",,"Raleigh","NC",,,"27609","us","(919) 872-8856",,"35.836332","-78.610143","[`North Hills`]","http://www.wingstop.com",,"[349,355]","[[`Social`;`Food and Dining`;`Restaurants`;`Barbecue`],[`Social`;`Food and Dining`;`Restaurants`;`Fast Food`]]",,,"{`monday`=>[[`10:00`, `15:00`], [`17:00`, `21:00`]], `tuesday`=>[[`10:00`, `15:00`], [`17:00`, `19:00`]], `wednesday`=>[[`11:00`, `13:00`], [`15:00`, `20:00`]], `thursday`=>[[`10:00`, `13:00`], [`18:00`, `20:00`]], `saturday`=>[[`11:00`, `15:00`], [`17:00`, `21:00`]], `sunday`=>[[`14:00`, `19:00`]]}","Mon 10:00 AM-3:00 PM, 5:00 PM-9:00 PM| Tue 10:00 AM-3:00 PM, 5:00 PM-7:00 PM| Wed 11:00 AM-1:00 PM, 3:00 PM-8:00 PM| Thu 10:00 AM-1:00 PM, 6:00 PM-8:00 PM| Sat 11:00 AM-3:00 PM, 5:00 PM-9:00 PM| Sun 2:00 PM-7:00 PM","0.9","[`Cafe`;`Wings`]",,,"false",,"false",,"casual",,,"true",,,,"true",,,,,"true","true",,"true","true","true",,,,"true",,"true",,,,,,,,,,,
"52519e06-0af5-4a73-a540-448a61da82cf","Cafe Lido","736 S 8th St",,,"Philadelphia","PA",,,"19147","us","(215) 922-8380",,"39.94047","-75.15611","[`South Philadelphia`;`Bainbridge St Booksellers Row`;`Bella Vista`;`Bella Vista/ Southwark`]",,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.4","[`Cafe`;`Italian`;`European`]","2",,"false",,,,"smart casual",,,,,,,,,,,,,,"false",,,,,,,,,,,,"false",,,,,,,,
"39c4e6ee-4973-490a-8f6a-812ecd99267d","El Bukanas Restaurant","100 N Citrus Ave",,,"Covina","CA",,,"91723","us","(626) 332-9640",,"34.086423","-117.88992","[`Covina-Valley`;`Charter Oak`]",,,"[361]","[[`Social`;`Food and Dining`;`Restaurants`;`Mexican`]]",,,"{`monday`=>[[`9:30`, `21:30`]], `tuesday`=>[[`9:30`, `21:30`]], `wednesday`=>[[`9:30`, `21:30`]], `thursday`=>[[`9:30`, `21:30`]], `friday`=>[[`9:30`, `23:00`]], `saturday`=>[[`9:30`, `23:00`]], `sunday`=>[[`9:30`, `23:00`]]}","Mon-Thu 9:30 AM-9:30 PM| Fri-Sun 9:30 AM-11:00 PM","0.7","[`Mexican`]",,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5b16ebd7-87fd-4d0d-a9e6-ab16edbf6692","Spice and Herb Thai Cuisine","8802 Coldwater Rd",,,"Fort Wayne","IN",,,"46825","us","(260) 489-3205",,"41.160834","-85.134355",,,,"[367]","[[`Social`;`Food and Dining`;`Restaurants`;`Thai`]]",,,,,"0.8","[`Thai`;`Vegetarian`;`Asian`]","2","3.5","false",,,,"business casual",,,,,,,,,,,,,,"false",,,"true",,"true",,"true",,,,,"false",,,"true",,,,,"true"
"ad8ee304-b8fd-4584-9a1e-04c21d1b23fa","New China Restaurant","120 E Washington St",,,"Greensburg","IN",,,"47240","us","(812) 663-9131",,"39.337706","-85.483919",,,,"[352]","[[`Social`;`Food and Dining`;`Restaurants`;`Chinese`]]",,,,,"0.3","[`Chinese`;`Fast Food`]","2",,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,
"89daf17f-a431-4687-9503-95fdfade1422","La Piedad Mexican Restaurant","5133 S 25th St",,,"Omaha","NE",,,"68107","us","(402) 933-0084",,"41.206177","-95.948397","[`Southeast Omaha`;`Old Market`]",,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.4","[`Mexican`]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d82200f4-d649-4e51-b7f8-23a4fb988318","O Sole Mio Restaurant","4815 E Main St","Ste 34",,"Mesa","AZ",,,"85205","us","(480) 854-8422",,,,,,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.4","[`Bistro`;`Italian`;`American`;`Mexican`]","2",,"false",,,,"smart casual",,,,,,,,,,,,,,"false",,,"true",,,,,,,,,"false",,,,,,,,
"5a2dd70c-3e2b-4c7c-9d17-786cd053a0d3","Rinata","2451 Hennepin Ave",,,"Minneapolis","MN",,,"55405","us","(612) 374-8998",,"44.957685","-93.295","[`Uptown`;`Lowry Hill East`;`Calhoun Isles`;`Hennepin and Lake`;`East Isles`]","http://www.rinatarestaurant.com","info@rinatarestaurant.com","[358,348,363]","[[`Social`;`Food and Dining`;`Restaurants`;`Italian`],[`Social`;`Food and Dining`;`Restaurants`;`American`],[`Social`;`Food and Dining`;`Restaurants`;`Pizza`]]",,,"{`monday`=>[[`16:30`, `22:00`, `Dinner`]], `tuesday`=>[[`16:30`, `22:00`, `Dinner`]], `wednesday`=>[[`16:30`, `22:00`, `Dinner`]], `thursday`=>[[`16:30`, `22:00`, `Dinner`]], `friday`=>[[`16:30`, `23:00`, `Dinner`]], `saturday`=>[[`16:30`, `23:00`, `Dinner`]], `sunday`=>[[`16:30`, `22:00`, `Dinner`]]}","Mon-Thu 4:30 PM-10:00 PM| Fri-Sat 4:30 PM-11:00 PM| Sun 4:30 PM-10:00 PM","0.9","[`Italian`;`Pizza`;`Cafe`;`American`]","2","4.0","false","true","false",,"casual",,,"true",,,"true","true",,,"false","true","true","true","false","true",,"true","true","true",,,,"true",,"true",,,"true",,,,,,
"1ef45b2b-5813-407e-81e6-90aff0ad2210","Express Wok","1285 W Central Ave",,,"Brea","CA",,,"92821","us","(562) 690-9458",,"33.932021","-117.916906","[`La Habra City`]",,,"[352,348]","[[`Social`;`Food and Dining`;`Restaurants`;`Chinese`],[`Social`;`Food and Dining`;`Restaurants`;`American`]]",,,,,"0.7","[`Chinese`;`Asian`;`Pan Asian`]","1","2.5",,,,,"business casual",,,,,,,,,,,,,,"true","true",,,,,,"true",,,,,,,,,,,,,
"15ac75c6-836b-4e43-85e4-63976d163245","Eaton's Fresh Pizza","2050 S Koeller St",,,"Oshkosh","WI",,,"54902","us","(920) 231-4855",,"43.995165","-88.578568","[`Fitzgerald`]","http://www.eatonsfreshpizza.com",,"[363]","[[`Social`;`Food and Dining`;`Restaurants`;`Pizza`]]",,,"{`monday`=>[[`10:00`, `18:00`]], `tuesday`=>[[`10:00`, `18:00`]], `wednesday`=>[[`10:00`, `18:00`]], `thursday`=>[[`10:00`, `18:00`]], `saturday`=>[[`10:00`, `18:00`]], `sunday`=>[[`10:00`, `17:00`], [`19:00`, `20:00`]]}","Mon-Thu 10:00 AM-6:00 PM| Sat 10:00 AM-6:00 PM| Sun 10:00 AM-5:00 PM, 7:00 PM-8:00 PM","0.8","[`Pizza`;`Deli`;`Sandwiches`;`Subs`]","2","5.0","false","true","false",,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,
"db157164-5625-4afd-8e6e-f1ba8c38a12e","La Familia Prado","1250 Main St",,,"Torrington","WY",,,"82240","us","(307) 534-1975",,"42.057417","-104.184321",,,,"[361,348]","[[`Social`;`Food and Dining`;`Restaurants`;`Mexican`],[`Social`;`Food and Dining`;`Restaurants`;`American`]]",,,,,"0.6","[`Mexican`;`American`;`Latin American`;`Cafe`]","2",,"false","true",,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,
"2ad4a748-c2f4-48d8-8e7d-6e6de8bfbbb6","Maggie Moo's Ice Cream and Treatery","221 Pauline Dr",,,"York","PA",,,"17402","us","(717) 747-9866",,"39.931382","-76.685253",,"http://www.maggiemoos.com",,"[344]","[[`Social`;`Food and Dining`;`Ice Cream Parlors`]]",,,,,"0.3","[`Ice Cream`;`Frozen Yogurt`]","1",,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,
"238823e8-eeab-472b-95f3-ae0389cf04b7","Cucina La Traviata","163 Joralemon St",,,"Brooklyn","NY",,,"11201","us","(718) 858-6006",,"40.692858","-73.99274","[`Brooklyn Heights`;`Downtown - Heights - Slope`;`Boerum Hill`;`Downtown Brooklyn`;`Cadman Plaza`]",,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.1","[`Italian`;`Seafood`;`European`]","2",,"false",,,,"business casual",,,,,,,,,,,,,,"false",,,,,,,"true",,,,,"false",,,,,,,,
"db596809-4874-493c-bae2-055caa5c8b13","Sunset Lanes","1218 Idaho St",,,"Farrell","PA",,,"16121","us","(724) 981-9363","(724) 981-9363","41.217327","-80.486603","[`Hermitage`]","http://bowlingoftheballs.com",,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.6","[`American`;`Cafe`]","2",,"false",,,,,,,,,,,,,,,,,"true","false",,,,,,,,,,,,,,,,,,,,
"db9459d4-1b88-443b-ac1f-f61d92583bee","Coletti's Pizza","136 E Federal St",,,"Niles","OH",,,"44446","us","(330) 652-8342",,"41.186211","-80.762276",,"http://www.colettispizza.com",,"[363]","[[`Social`;`Food and Dining`;`Restaurants`;`Pizza`]]",,,"{`monday`=>[[`11:00`, `22:00`]], `tuesday`=>[[`11:00`, `22:00`]], `wednesday`=>[[`11:00`, `22:00`]], `thursday`=>[[`11:00`, `22:00`]], `friday`=>[[`11:00`, `23:00`]], `saturday`=>[[`11:00`, `23:00`]], `sunday`=>[[`12:00`, `21:00`]]}","Mon-Thu 11:00 AM-10:00 PM| Fri-Sat 11:00 AM-11:00 PM| Sun 12:00 PM-9:00 PM","0.7","[`Pizza`;`Cafe`]","2",,"false",,"false",,,,,,,,,,,,,,,"true","true",,"true",,,,,,,,,,,,,,,,,,
"26359e1f-23b4-4231-80f3-3c69a0376e46","Haagen-Dazs Shop","675 W Lionshead Cir","`# P`",,"Vail","CO",,,"81657","us","(970) 476-1441",,"39.643471","-106.388952",,"http://www.haagen-dazs.com",,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.8","[`Ice Cream`;`Frozen Yogurt`;`Bakery`;`Coffee`]","1","3.5",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,
"7c737fcf-d47f-4243-bb3f-ce4a7cd614e2","Tj's Theater","10350 Beach Blvd",,,"Stanton","CA",,,"90680","us","(714) 995-1534",,"33.81219","-117.993015","[`West Anaheim`]","http://www.tjstheater.com",,"[312]","[[`Social`;`Bars`]]",,,,,"0.7","[`Pub Food`]",,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,
"3175cd1b-e8cd-4088-9bbc-7402dfc09c20","theDeeper DJ Service and Audio Rental","1101 E Tropicana Ave","`#2182`",,"Las Vegas","NV",,,"89119","us","(702) 900-3535",,"36.100815","-115.138877","[`Paradise`;`University Crest`]",,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.4",,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26a6c26b-facd-4760-965b-eb8070f32be1","Giovanni's Pizza","31089 Front St",,,"Pequot Lakes","MN",,,"56472","us","(218) 568-4770",,"46.604095","-94.31518","[`Brainerd`]","http://www.thinkgiovannis.com",,"[363,358]","[[`Social`;`Food and Dining`;`Restaurants`;`Pizza`],[`Social`;`Food and Dining`;`Restaurants`;`Italian`]]",,,"{`monday`=>[[`11:00`, `19:00`]], `tuesday`=>[[`11:00`, `19:00`]], `wednesday`=>[[`11:00`, `19:00`]], `thursday`=>[[`11:00`, `20:00`]], `friday`=>[[`11:00`, `20:00`]], `saturday`=>[[`11:00`, `20:00`]]}","Mon-Wed 11:00 AM-7:00 PM| Thu-Sat 11:00 AM-8:00 PM","0.9","[`Pizza`;`European`;`Italian`;`Subs`;`Cafe`]","1",,"false",,"false",,"casual",,,"true",,,,,,,,,"true",,"true","true",,,,,,,,,,,"false",,,,,,,,
"46b08170-0357-495b-9f57-c8008a800617","Famous Pizza and Souvlaki","10 N Water St",,,"Greenwich","CT",,,"06830","us","(203) 531-6887","(203) 531-4019","41.004084","-73.657503","[`Byram`;`Rye Brook`]","http://www.famouspizzahouse.com",,"[363,348]","[[`Social`;`Food and Dining`;`Restaurants`;`Pizza`],[`Social`;`Food and Dining`;`Restaurants`;`American`]]",,,"{`monday`=>[[`8:00`, `22:00`]], `tuesday`=>[[`8:00`, `22:00`]], `wednesday`=>[[`8:00`, `22:00`]], `thursday`=>[[`8:00`, `22:00`]], `friday`=>[[`8:00`, `22:00`]], `saturday`=>[[`8:00`, `22:00`]], `sunday`=>[[`8:00`, `21:00`]]}","Mon-Sat 8:00 AM-10:00 PM| Sun 8:00 AM-9:00 PM","0.9","[`Pizza`;`Greek`;`Italian`;`European`;`Sandwiches`]","1",,"false","true","false",,"casual",,,"true",,,,"true",,"true",,"true","true","true","true","true",,,,,,,,,,,,,,,,,,,
"627d07cd-00b5-4ed7-a46b-d464f3efc30c","Denovellis Family Restaurant","2060 Silas Deane Hwy",,,"Rocky Hill","CT",,,"06067","us","(860) 563-4474","(860) 563-4484","41.671784","-72.644279",,"http://www.denovellisrestaurant.com",,"[358,348]","[[`Social`;`Food and Dining`;`Restaurants`;`Italian`],[`Social`;`Food and Dining`;`Restaurants`;`American`]]",,,"{`tuesday`=>[[`11:00`, `21:00`]], `wednesday`=>[[`11:00`, `21:00`]], `thursday`=>[[`11:00`, `21:00`]], `friday`=>[[`11:00`, `21:30`]], `saturday`=>[[`17:00`, `21:30`]], `sunday`=>[[`17:00`, `21:00`]]}","Tue-Thu 11:00 AM-9:00 PM| Fri 11:00 AM-9:30 PM| Sat 5:00 PM-9:30 PM| Sun 5:00 PM-9:00 PM","0.9","[`Italian`;`European`;`Pizza`;`American`]","3","3.5","false","true","false",,"business casual",,,,,,,,,,,,"true","true","false","true","true",,,,,"true",,"true",,,,,"true",,,,,,
"dd96306b-5296-44bf-b9ea-087d5545f687","Oggi's Pizza and Brewing Co.","6681 W Beardsley Rd","Ste 100",,"Glendale","AZ",,,"85308","us","(623) 566-8080",,"33.666801","-112.201889","[`Arrowhead Ranch`;`Cholla District`;`55th Neighborhood Association`]","http://www.oggis.com",,"[363,348,358]","[[`Social`;`Food and Dining`;`Restaurants`;`Pizza`],[`Social`;`Food and Dining`;`Restaurants`;`American`],[`Social`;`Food and Dining`;`Restaurants`;`Italian`]]",,,"{`monday`=>[[`11:00`, `20:30`]], `tuesday`=>[[`11:00`, `20:30`]], `wednesday`=>[[`11:00`, `21:30`]], `thursday`=>[[`11:00`, `21:30`]], `friday`=>[[`11:00`, `21:30`]], `saturday`=>[[`11:00`, `21:30`]], `sunday`=>[[`11:00`, `20:30`]]}","Mon-Tue 11:00 AM-8:30 PM| Wed-Sat 11:00 AM-9:30 PM| Sun 11:00 AM-8:30 PM","1","[`Pizza`;`American`;`Italian`;`Pub Food`;`Southwestern`]","2","3.5","false",,"false",,"casual",,,"true",,,,,,,,,,,"true",,,"true","true","true",,"true",,,,"true","true",,,,,,,,
"587e5fd6-9e48-4453-aa86-1c917a42ed5b","Three-Way One Stop","203 W 3rd Ave",,,"Williamson","WV",,,"25661","us","(304) 235-4519",,"37.676198","-82.279689","[`Victoria Court`]",,,"[312,347]","[[`Social`;`Bars`],[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.4","[`Pub Food`;`American`]","2",,"false",,,,"smart casual",,,"true",,,,,,,,,,,"false",,,"true","true","true",,,,,,,"false",,,,,,,,
"830856fb-20c2-4261-9528-725d95495b11","Mi Tierra Restaurant","118 E 1st St",,,"Hoisington","KS",,,"67544","us","(620) 292-6009",,"38.513997","-98.776633",,,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b199f093-473f-48e6-a209-95acc3924ac9","Huyteans Kuoy","1125 Texas Ave",,,"Bridge City","TX",,,"77611","us","(409) 735-3705",,"30.02694","-93.840492",,,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.4","[`Donuts`;`Bakery`;`American`;`Bagels`]","2",,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,
"8a5ffb10-13ed-4da9-97c5-a4793fcb5c23","Prizebox Coffee","3005 Alamo Dr",,,"Vacaville","CA",,,"95687","us","(707) 447-5313",,"38.335458","-121.95429",,,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.3","[`Coffee`]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46f930c1-0f53-4a45-bd5e-2c6c010f23ae","India Palace","1720 Poplar Ave",,,"Memphis","TN",,,"38104","us","(901) 278-1199",,"35.143113","-90.003126","[`Midtown`;`Central`;`Evergreen Historic District Association`;`Stonewall Place`;`East Parkway Association`]","http://www.indiapalaceinc.com",,"[357]","[[`Social`;`Food and Dining`;`Restaurants`;`Indian`]]",,,"{`monday`=>[[`11:00`, `14:30`]], `tuesday`=>[[`11:00`, `14:30`]], `wednesday`=>[[`11:00`, `14:30`]], `thursday`=>[[`11:00`, `14:30`]], `friday`=>[[`11:00`, `14:30`]], `saturday`=>[[`11:00`, `14:30`]], `sunday`=>[[`11:00`, `14:30`]]}","Open Daily 11:00 AM-2:30 PM","0.9","[`Indian`;`Asian`;`Pakistani`;`Middle Eastern`;`American`]","1","4.5","false","true","false",,"business casual",,,,,,,,,,"false","true","true","true","true",,"true","false","false","false","false","true",,,"true",,"false",,,"true",,,,,"true"
"cc0c8055-08c8-484e-8b82-11037a5dc81c","Burden Lake Country Club","162 Totem Lodge Rd",,,"Averill Park","NY",,,"12018","us","(518) 674-8917","(518) 674-2142","42.589024","-73.557209",,"http://www.blccgolf.com","info@burdenlakegolf.com","[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,"{`monday`=>[[`9:00`, `10:00`]], `tuesday`=>[[`10:00`, `11:00`], [`13:00`, `14:00`], [`16:00`, `17:00`], [`19:00`, `20:00`]], `wednesday`=>[[`15:00`, `17:00`]], `thursday`=>[[`10:00`, `13:00`]], `friday`=>[[`11:00`, `13:00`], [`15:00`, `18:00`]], `saturday`=>[[`9:00`, `12:00`], [`14:00`, `20:00`]]}","Mon 9:00 AM-10:00 AM| Tue 10:00 AM-11:00 AM, 1:00 PM-2:00 PM, 4:00 PM-5:00 PM, 7:00 PM-8:00 PM| Wed 3:00 PM-5:00 PM| Thu 10:00 AM-1:00 PM| Fri 11:00 AM-1:00 PM, 3:00 PM-6:00 PM| Sat 9:00 AM-12:00 PM, 2:00 PM-8:00 PM","0.9","[`Pub Food`;`American`]","2",,"false","true","false",,,,,,,,,,,,,,"true","true","false",,,"true","true","true",,"true",,,,,,,,,,,,,
"6b3a4881-d84a-4b71-9423-b96609939829","Mirko Pasta","110 Woodstock Rd",,,"Roswell","GA",,,"30075","us","(770) 552-5572",,"34.063003","-84.395871",,"http://www.mirkopasta.com",,"[358]","[[`Social`;`Food and Dining`;`Restaurants`;`Italian`]]",,,"{`tuesday`=>[[`11:00`, `12:00`], [`16:00`, `20:00`]], `wednesday`=>[[`10:00`, `11:00`], [`17:00`, `20:00`]], `friday`=>[[`11:00`, `13:00`], [`16:00`, `20:00`]], `sunday`=>[[`11:00`, `14:00`], [`16:00`, `19:00`]]}","Tue 11:00 AM-12:00 PM, 4:00 PM-8:00 PM| Wed 10:00 AM-11:00 AM, 5:00 PM-8:00 PM| Fri 11:00 AM-1:00 PM, 4:00 PM-8:00 PM| Sun 11:00 AM-2:00 PM, 4:00 PM-7:00 PM","0.7","[`Pasta`]",,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4163a351-3eab-48bf-8157-039ff6ad99fc","Sonic Drive-In","1116 N 2nd St",,,"Booneville","MS",,,"38829","us","(662) 728-9055",,"34.677994","-88.560301",,"http://www.sonicdrivein.com",,"[355]","[[`Social`;`Food and Dining`;`Restaurants`;`Fast Food`]]",,,,,"0.6","[`Burgers`;`Fast Food`;`American`;`Ice Cream`;`Hot Dogs`]","1",,"false","false",,"1953","casual",,,,,,,,,,,"true","true","true",,"true",,"false","false","false","false","true",,,,,,,,,,,,,
"31b158ae-3e53-4a0c-8aef-43551130006b","Federal Grille","531 Federal Furnace Rd",,,"Plymouth","MA",,,"02360","us","(508) 747-8160",,"41.912094","-70.708788",,"http://www.federalgrille.net",,"[349]","[[`Social`;`Food and Dining`;`Restaurants`;`Barbecue`]]",,,"{`monday`=>[[`7:00`, `15:00`]], `tuesday`=>[[`7:00`, `15:00`]], `wednesday`=>[[`7:00`, `15:00`]], `thursday`=>[[`7:00`, `15:00`]], `friday`=>[[`7:00`, `20:00`]], `saturday`=>[[`7:00`, `20:00`]], `sunday`=>[[`7:00`, `15:00`]]}","Mon-Thu 7:00 AM-3:00 PM| Fri-Sat 7:00 AM-8:00 PM| Sun 7:00 AM-3:00 PM","0.7","[`Bagels`;`Burgers`;`French`;`Pastries`;`Salad`]","2",,,,"false",,"casual",,,,,,,,,,"false","true","true","true","true","true","true",,,,,,,,"true","true",,,,,,,,,
"6abfea4e-fe59-46cd-bdec-125398c1fbec","Braum's Real Estate","16135 Preston Rd",,,"Dallas","TX",,,"75248","us","(972) 991-3763",,"32.968948","-96.805249","[`Far North Dallas`;`North Dallas`;`Renner`]","http://www.braums.com",,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.5","[`Ice Cream`]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"eed7c3d9-bc57-4765-ab29-73245427e3cf","Jack In The Box","722 W Marshall Ave",,,"Longview","TX",,,"75601","us","(903) 234-8898",,"32.498691","-94.750123",,"http://www.jackinthebox.com",,"[355]","[[`Social`;`Food and Dining`;`Restaurants`;`Fast Food`]]",,,,,"0.8","[`Fast Food`;`Burgers`;`American`;`Hot Dogs`;`Coffee`]","1",,"false","false",,,"casual",,,,,,,,,,,"true","true","true","true","true",,"false","false","false","false","true","true",,,,,,,,,,,,
